ID,gender,frame,t(s),x(m),y(m),markerID
6,1,196,7.84,0.9044,1.4547,26
6,1,197,7.88,0.9563,1.4565,26
6,1,198,7.92,1.0087,1.4648,26
6,1,199,7.96,1.0595,1.4755,26
6,1,200,8.0,1.1085,1.4825,26
6,1,201,8.04,1.1567,1.492,26
6,1,202,8.08,1.2038,1.4987,26
6,1,203,8.12,1.2505,1.5032,26
6,1,204,8.16,1.2979,1.5039,26
6,1,205,8.2,1.3452,1.5014,26
6,1,206,8.24,1.3933,1.4931,26
6,1,207,8.28,1.4423,1.4821,26
6,1,208,8.32,1.491,1.4704,26
6,1,209,8.36,1.541,1.4591,26
6,1,210,8.4,1.5906,1.4541,26
6,1,211,8.44,1.643,1.4552,26
6,1,212,8.48,1.6941,1.4624,26
6,1,213,8.52,1.744,1.4732,26
6,1,214,8.56,1.7942,1.4836,26
6,1,215,8.6,1.8427,1.4961,26
6,1,216,8.64,1.8921,1.5026,26
6,1,217,8.68,1.9417,1.5077,26
6,1,218,8.72,1.9911,1.5082,26
6,1,219,8.76,2.0401,1.5053,26
6,1,220,8.8,2.0902,1.4997,26
6,1,221,8.84,2.1387,1.4876,26
6,1,222,8.88,2.19,1.4765,26
6,1,223,8.92,2.2434,1.4658,26
6,1,224,8.96,2.297,1.4624,26
6,1,225,9.0,2.353,1.4642,26
6,1,226,9.04,2.4102,1.4701,26
6,1,227,9.08,2.4675,1.4792,26
6,1,228,9.12,2.5217,1.4886,26
6,1,229,9.16,2.5739,1.495,26
6,1,230,9.2,2.6244,1.5007,26
6,1,231,9.24,2.6736,1.5063,26
6,1,232,9.28,2.7224,1.5049,26
6,1,233,9.32,2.7709,1.5049,26
6,1,234,9.36,2.8183,1.4984,26
6,1,235,9.4,2.8667,1.4869,26
6,1,236,9.44,2.9126,1.4739,26
6,1,237,9.48,2.9605,1.4609,26
6,1,238,9.52,3.0095,1.4474,26
6,1,239,9.56,3.0548,1.4434,26
6,1,240,9.6,3.0991,1.4457,26
6,1,241,9.64,3.1424,1.4527,26
6,1,242,9.68,3.1833,1.4608,26
6,1,243,9.72,3.225,1.4683,26
6,1,244,9.76,3.264,1.4733,26
6,1,245,9.8,3.3025,1.4783,26
6,1,246,9.84,3.3421,1.482,26
6,1,247,9.88,3.3819,1.4825,26
7,1,190,7.6,-0.3106,1.4476,28
7,1,191,7.64,-0.2703,1.4545,28
7,1,192,7.68,-0.2319,1.4626,28
7,1,193,7.72,-0.1917,1.467,28
7,1,194,7.76,-0.1505,1.4709,28
7,1,195,7.8,-0.1104,1.4679,28
7,1,196,7.84,-0.0691,1.4634,28
7,1,197,7.88,-0.0312,1.4666,28
7,1,198,7.92,0.0185,1.4475,28
7,1,199,7.96,0.0637,1.4437,28
7,1,200,8.0,0.1097,1.4397,28
7,1,201,8.04,0.1575,1.4435,28
7,1,202,8.08,0.2028,1.4558,28
7,1,203,8.12,0.2498,1.468,28
7,1,204,8.16,0.2988,1.4781,28
7,1,205,8.2,0.3483,1.4854,28
7,1,206,8.24,0.4017,1.4865,28
7,1,207,8.28,0.449,1.4872,28
7,1,208,8.32,0.4983,1.4853,28
7,1,209,8.36,0.5464,1.4779,28
7,1,210,8.4,0.596,1.4697,28
7,1,211,8.44,0.6442,1.4595,28
7,1,212,8.48,0.6944,1.4514,28
7,1,213,8.52,0.7405,1.448,28
7,1,214,8.56,0.7902,1.447,28
7,1,215,8.6,0.8396,1.4519,28
7,1,216,8.64,0.8874,1.4557,28
7,1,217,8.68,0.933,1.4641,28
