ID,gender,frame,t(s),x(m),y(m),markerID
9,2,2710,108.4,2.4164,1.5028,9
9,2,2711,108.44,2.4767,1.4974,9
9,2,2712,108.48,2.5371,1.4962,9
9,2,2713,108.52,2.5968,1.4991,9
9,2,2714,108.56,2.6549,1.5039,9
9,2,2715,108.6,2.7109,1.5108,9
9,2,2716,108.64,2.764,1.5193,9
9,2,2717,108.68,2.814,1.5252,9
9,2,2718,108.72,2.8627,1.5266,9
9,2,2719,108.76,2.9101,1.5227,9
9,2,2720,108.8,2.9581,1.5155,9
9,2,2721,108.84,3.0073,1.5058,9
9,2,2722,108.88,3.0584,1.4949,9
9,2,2723,108.92,3.1119,1.4854,9
9,2,2724,108.96,3.1682,1.4791,9
9,2,2725,109.0,3.2275,1.4751,9
9,2,2726,109.04,3.2893,1.4751,9
10,2,2950,118.0,-0.0708,1.5251,9
10,2,2951,118.04,-0.0184,1.5228,9
10,2,2952,118.08,0.0354,1.5157,9
10,2,2953,118.12,0.0902,1.5057,9
10,2,2954,118.16,0.1474,1.4972,9
10,2,2955,118.2,0.2072,1.4919,9
10,2,2956,118.24,0.2692,1.4904,9
10,2,2957,118.28,0.3339,1.4941,9
10,2,2958,118.32,0.3974,1.5011,9
10,2,2959,118.36,0.457,1.5111,9
10,2,2960,118.4,0.5113,1.5229,9
10,2,2961,118.44,0.5616,1.5343,9
10,2,2962,118.48,0.6104,1.5419,9
10,2,2963,118.52,0.6592,1.5432,9
10,2,2964,118.56,0.7093,1.5386,9
10,2,2965,118.6,0.761,1.5297,9
10,2,2966,118.64,0.8137,1.5194,9
10,2,2967,118.68,0.8676,1.5107,9
10,2,2968,118.72,0.9242,1.5061,9
10,2,2969,118.76,0.9845,1.5065,9
10,2,2970,118.8,1.0479,1.5102,9
10,2,2971,118.84,1.1135,1.5176,9
10,2,2972,118.88,1.1792,1.5276,9
10,2,2973,118.92,1.2437,1.5403,9
10,2,2974,118.96,1.3059,1.5556,9
10,2,2975,119.0,1.3661,1.5694,9
10,2,2976,119.04,1.4257,1.5774,9
10,2,2977,119.08,1.4858,1.578,9
